ID lead;fonte do lead;status atual;scoring;engagement score;data de criação;data de conversão
596412;Indicação;Fechado;90;0;24/05/2016 06:06;
596404;Google;Apresentação;100;0;24/05/2016 05:53;24/05/2016 06:06
596348;Orgânico;Apresentação;160;0;24/05/2016 04:33;24/05/2016 04:39
596338;Orgânico;Apresentação;240;0;24/05/2016 04:18;24/05/2016 04:25
596318;Orgânico;Apresentação;230;0;24/05/2016 03:09;24/05/2016 03:15
596303;Google;Qualificado;130;0;24/05/2016 02:10;24/05/2016 02:10
596282;Orgânico;Lead Ruim;120;0;23/05/2016 20:33;23/05/2016 20:35
596177;Orgânico;Lead Ruim;255;0;23/05/2016 15:49;23/05/2016 15:53
596174;Orgânico;Apresentação;130;0;23/05/2016 15:47;23/05/2016 16:00
596170;Orgânico;Não Elegível;90;0;23/05/2016 15:40;23/05/2016 15:43
596168;Orgânico;Qualificado;250;40;23/05/2016 15:37;23/05/2016 16:27
596142;Orgânico;Apresentação;100;0;23/05/2016 14:38;23/05/2016 14:41
596069;Indicação;Qualificado;0;0;23/05/2016 12:32;
596057;Google;Qualificado;60;0;23/05/2016 12:12;23/05/2016 12:37
596035;Indicação;Fechado;15;0;23/05/2016 11:50;
595985;Orgânico;Qualificado;320;0;23/05/2016 11:10;30/05/2016 11:50
595973;Google;Lead Ruim;100;0;23/05/2016 11:01;23/05/2016 11:10
595972;Google;Lead Ruim;90;0;23/05/2016 11:01;23/05/2016 11:05
595970;Google;Qualificado;120;0;23/05/2016 11:00;23/05/2016 11:12
595962;Orgânico;Qualificado;180;0;23/05/2016 10:56;23/05/2016 11:03
595952;Orgânico;Qualificado;130;0;23/05/2016 10:47;23/05/2016 10:51
595888;Orgânico;Apresentação;150;0;23/05/2016 09:48;26/07/2016 10:21
595881;Indicação;Qualificado;10;0;23/05/2016 09:45;
595865;Orgânico;Lead Ruim;100;0;23/05/2016 09:29;23/05/2016 09:56
595825;Orgânico;Fechado;170;0;23/05/2016 08:54;01/06/2016 09:36
595811;Google;Qualificado;145;30;23/05/2016 08:43;23/05/2016 08:49
595775;Indicação;Fechado;45;0;23/05/2016 08:04;
595756;Google;Apresentação;85;0;23/05/2016 07:36;23/05/2016 07:42
595739;Google;Lead Ruim;60;0;23/05/2016 07:22;23/05/2016 07:54
595732;Google;Lead Ruim;90;0;23/05/2016 07:15;23/05/2016 07:37
595710;Google;Qualificado;60;0;23/05/2016 06:59;23/05/2016 07:24
595703;Google;Qualificado;135;0;23/05/2016 06:56;23/05/2016 07:17
595702;Google;Qualificado;115;0;23/05/2016 06:54;23/05/2016 07:05
595681;Google;Qualificado;80;0;23/05/2016 06:39;23/05/2016 06:50
595632;Google;Qualificado;130;20;23/05/2016 05:52;24/05/2016 11:00
595608;Google;Apresentação;70;0;23/05/2016 05:29;23/05/2016 05:31
595607;Orgânico;Qualificado;205;10;23/05/2016 05:28;23/05/2016 06:12
595602;Google;Qualificado;80;0;23/05/2016 05:24;23/05/2016 05:26
595596;Orgânico;Qualificado;130;10;23/05/2016 05:18;23/05/2016 05:21
595589;Orgânico;Fechado;170;0;23/05/2016 05:14;23/05/2016 05:57
595576;Google;Interessado;180;0;23/05/2016 04:56;23/05/2016 04:58
595520;Orgânico;Amostras;150;0;23/05/2016 03:23;23/05/2016 07:21
595517;Google;Amostras;205;0;23/05/2016 02:54;23/05/2016 02:59
595488;Orgânico;Apresentação;230;0;22/05/2016 22:46;22/05/2016 22:49
595464;Orgânico;Qualificado;150;10;22/05/2016 18:57;22/05/2016 19:05
595388;Google;Apresentação;100;0;22/05/2016 16:12;22/05/2016 16:19
595359;Google;Apresentação;200;0;22/05/2016 15:23;22/05/2016 15:26
595263;Google;Amostras;95;0;22/05/2016 12:39;22/05/2016 12:41
595237;Google;Qualificado;140;40;22/05/2016 12:00;22/05/2016 12:03
595222;Google;Não Elegível;100;0;22/05/2016 11:34;22/05/2016 11:38
595189;Google;Apresentação;120;0;22/05/2016 10:51;22/05/2016 10:55
595182;Google;Lead Ruim;125;0;22/05/2016 10:46;22/05/2016 11:36
595178;Orgânico;Fechado;220;0;22/05/2016 10:38;22/05/2016 10:44
595176;Google;Apresentação;100;0;22/05/2016 10:26;22/05/2016 10:48
595151;Orgânico;Apresentação;270;0;22/05/2016 09:31;22/05/2016 09:33
595141;Orgânico;Qualificado;80;0;22/05/2016 09:10;22/05/2016 09:11
595075;Google;Fechado;130;0;22/05/2016 07:26;22/05/2016 07:31
595073;Google;Qualificado;165;40;22/05/2016 07:25;22/05/2016 07:27
595060;Google;Qualificado;60;0;22/05/2016 07:15;22/05/2016 07:25
595012;Orgânico;Qualificado;190;0;22/05/2016 06:09;22/05/2016 06:13
594964;Google;Amostras;70;0;22/05/2016 05:02;22/05/2016 05:04
594961;Orgânico;Qualificado;100;0;22/05/2016 04:57;22/05/2016 09:21
594942;Google;Não Elegível;150;0;22/05/2016 04:13;22/05/2016 04:16
594937;Google;Apresentação;295;0;22/05/2016 04:03;22/05/2016 04:06
594936;Google;Qualificado;120;0;22/05/2016 04:03;22/05/2016 11:09
594933;Google;Amostras;80;0;22/05/2016 03:58;22/05/2016 04:00
594919;Orgânico;Apresentação;185;0;22/05/2016 03:11;22/05/2016 03:20
594884;Orgânico;Qualificado;100;0;21/05/2016 19:11;21/05/2016 19:14
594803;Google;Interessado;280;0;21/05/2016 15:24;21/05/2016 15:30
594796;Orgânico;Fechado;210;0;21/05/2016 15:09;21/05/2016 15:14
594789;Orgânico;Qualificado;150;0;21/05/2016 14:45;21/05/2016 16:51
594769;Orgânico;Qualificado;70;0;21/05/2016 13:49;21/05/2016 14:12
594696;Google;Amostras;70;0;21/05/2016 12:11;21/05/2016 12:30
594686;Google;Amostras;75;0;21/05/2016 11:57;21/05/2016 12:08
594655;Orgânico;Apresentação;110;0;21/05/2016 11:17;21/05/2016 12:07
594646;Google;Qualificado;225;20;21/05/2016 11:09;21/05/2016 11:11
594630;Orgânico;Amostras;435;0;21/05/2016 10:40;30/05/2016 09:49
594622;Google;Apresentação;90;0;21/05/2016 10:28;21/05/2016 11:11
594584;Google;Qualificado;80;0;21/05/2016 09:51;21/05/2016 10:06
594568;Orgânico;Apresentação;100;0;21/05/2016 09:38;21/05/2016 09:41
594553;Google;Amostras;105;0;21/05/2016 09:13;21/05/2016 09:16
594523;Google;Qualificado;290;50;21/05/2016 08:28;21/05/2016 08:30
594496;Google;Qualificado;150;90;21/05/2016 07:43;20/07/2016 11:38
594486;Orgânico;Qualificado;155;0;21/05/2016 07:36;21/05/2016 08:21
594482;Google;Qualificado;155;0;21/05/2016 07:33;21/05/2016 07:38
594456;Indicação;Qualificado;60;0;21/05/2016 07:01;
594411;Google;Qualificado;90;0;21/05/2016 06:18;21/05/2016 07:19
594407;Orgânico;Qualificado;90;0;21/05/2016 06:15;21/05/2016 07:08
594406;Google;Perdido;85;0;21/05/2016 06:14;21/05/2016 06:19
594400;Google;Lead Ruim;105;0;21/05/2016 06:08;21/05/2016 06:58
594393;Google;Qualificado;230;50;21/05/2016 06:01;21/05/2016 06:02
594369;Indicação;Fechado;100;0;21/05/2016 05:37;
594366;Google;Qualificado;85;0;21/05/2016 05:36;21/05/2016 05:41
594361;Google;Qualificado;75;0;21/05/2016 05:30;21/05/2016 05:51
594334;Google;Apresentação;90;0;21/05/2016 05:03;21/05/2016 10:54
594329;Google;Qualificado;145;10;21/05/2016 04:49;21/05/2016 04:49
594221;Orgânico;Lead Ruim;90;0;20/05/2016 18:19;25/05/2016 07:05
594179;Google;Amostras;60;0;20/05/2016 16:29;20/05/2016 16:32
594150;Google;Apresentação;740;0;20/05/2016 15:25;20/05/2016 15:26
594120;Orgânico;Apresentação;100;0;20/05/2016 13:43;20/05/2016 13:49
594108;Indicação;Fechado;30;0;20/05/2016 12:51;
594089;Indicação;Fechado;160;0;20/05/2016 12:12;
594083;Orgânico;Qualificado;100;0;20/05/2016 12:03;20/05/2016 12:13
594063;Indicação;Fechado;20;0;20/05/2016 11:42;
594057;Google;Qualificado;70;0;20/05/2016 11:39;20/05/2016 12:16
594049;Google;Qualificado;80;0;20/05/2016 11:32;20/05/2016 11:36
594035;Google;Não Elegível;80;0;20/05/2016 11:14;20/05/2016 11:27
594024;Google;Amostras;110;0;20/05/2016 11:07;20/05/2016 11:16
593999;Orgânico;Qualificado;100;10;20/05/2016 10:38;20/05/2016 10:47
593992;Google;Qualificado;90;0;20/05/2016 10:33;20/05/2016 10:43
593990;Orgânico;Qualificado;110;0;20/05/2016 10:32;20/05/2016 10:51
593946;Orgânico;Apresentação;100;0;20/05/2016 09:49;20/05/2016 10:02
593929;Indicação;Qualificado;-10;0;20/05/2016 09:27;
593891;Orgânico;Fechado;130;0;20/05/2016 08:43;20/05/2016 08:45
593872;Orgânico;Qualificado;210;0;20/05/2016 08:18;20/05/2016 08:34
593865;Orgânico;Amostras;100;0;20/05/2016 08:13;20/05/2016 08:20
593860;Orgânico;Qualificado;70;0;20/05/2016 08:06;20/05/2016 08:16
593857;Orgânico;Lead Ruim;60;0;20/05/2016 08:02;20/05/2016 08:28
593852;Google;Apresentação;85;0;20/05/2016 07:57;20/05/2016 08:08
593850;Indicação;Qualificado;15;0;20/05/2016 07:57;
593834;Google;Apresentação;60;0;20/05/2016 07:38;20/05/2016 07:46
593824;Google;Qualificado;80;0;20/05/2016 07:24;20/05/2016 07:31
593818;Google;Apresentação;105;0;20/05/2016 07:18;20/05/2016 07:31
593816;Orgânico;Apresentação;110;0;20/05/2016 07:17;20/05/2016 07:25
593806;Orgânico;Lead Ruim;100;0;20/05/2016 07:11;20/05/2016 08:34
593781;Google;Apresentação;80;0;20/05/2016 06:55;20/05/2016 07:01
593767;Google;Qualificado;90;10;20/05/2016 06:40;20/05/2016 08:04
593765;Google;Apresentação;60;0;20/05/2016 06:39;20/05/2016 06:51
593761;Google;Apresentação;80;0;20/05/2016 06:38;20/05/2016 07:17
593671;Google;Lead Ruim;115;0;20/05/2016 04:47;20/05/2016 05:01
593651;Orgânico;Apresentação;260;0;20/05/2016 04:26;20/05/2016 04:31
593625;Orgânico;Apresentação;110;0;20/05/2016 03:36;24/05/2016 05:46
593559;Orgânico;Apresentação;150;0;19/05/2016 19:00;19/05/2016 19:02
593555;Google;Interessado;180;0;19/05/2016 18:48;19/05/2016 18:56
593551;Google;Não Elegível;60;0;19/05/2016 18:41;19/05/2016 18:44
593523;Google;Apresentação;175;0;19/05/2016 17:32;17/06/2016 03:43
593476;Orgânico;Apresentação;110;0;19/05/2016 15:42;20/07/2016 13:16
593433;Orgânico;Qualificado;110;0;19/05/2016 13:49;19/05/2016 13:53
593398;Google;Lead Ruim;110;0;19/05/2016 12:56;23/05/2016 15:52
593369;Google;Qualificado;80;0;19/05/2016 12:18;19/05/2016 12:24
593368;Google;Não Elegível;125;0;19/05/2016 12:16;19/05/2016 12:24
593352;Google;Apresentação;50;0;19/05/2016 12:01;19/05/2016 12:16
593325;Google;Lead Ruim;95;0;19/05/2016 11:33;19/05/2016 11:38
593314;Google;Apresentação;80;0;19/05/2016 11:20;28/07/2016 13:46
593309;Google;Qualificado;205;40;19/05/2016 11:19;19/05/2016 11:20
593292;Orgânico;Qualificado;240;0;19/05/2016 10:59;19/05/2016 11:14
593227;Google;Amostras;60;0;19/05/2016 09:51;19/05/2016 10:00
593211;Indicação;Qualificado;50;40;19/05/2016 09:28;
593206;Orgânico;Qualificado;180;0;19/05/2016 09:26;19/05/2016 09:33
593201;Google;Apresentação;90;0;19/05/2016 09:19;19/05/2016 09:56
593169;Google;Apresentação;120;0;19/05/2016 08:48;19/05/2016 08:54
593125;Google;Apresentação;280;0;19/05/2016 07:47;19/05/2016 08:07
593124;Google;Qualificado;80;10;19/05/2016 07:46;19/05/2016 08:35
593112;Google;Amostras;70;0;19/05/2016 07:35;19/05/2016 07:37
593090;Orgânico;Fechado;160;0;19/05/2016 07:16;19/05/2016 07:28
593086;Google;Lead Ruim;195;0;19/05/2016 07:13;19/05/2016 07:48
593071;Orgânico;Não Elegível;135;0;19/05/2016 06:59;19/05/2016 07:05
593069;Google;Qualificado;80;0;19/05/2016 06:58;19/05/2016 07:22
593063;Google;Qualificado;120;0;19/05/2016 06:50;19/05/2016 06:57
593049;Orgânico;Apresentação;90;0;19/05/2016 06:34;19/05/2016 06:40
593025;Google;Apresentação;75;0;19/05/2016 06:16;19/05/2016 06:19
593019;Google;Apresentação;75;0;19/05/2016 06:11;19/05/2016 06:40
593016;Indicação;Qualificado;60;20;19/05/2016 06:10;
592991;Google;Amostras;85;0;19/05/2016 05:51;19/05/2016 05:56
592984;Orgânico;Qualificado;100;0;19/05/2016 05:44;19/05/2016 06:03
592959;Google;Qualificado;60;0;19/05/2016 05:17;19/05/2016 05:28
592928;Google;Amostras;60;0;19/05/2016 04:16;19/05/2016 04:18
592867;Orgânico;Apresentação;140;0;18/05/2016 18:38;18/05/2016 18:42
592866;Orgânico;Amostras;100;0;18/05/2016 18:35;18/05/2016 18:40
592807;Google;Perdido;60;0;18/05/2016 16:06;18/05/2016 16:07
592783;Orgânico;Apresentação;110;0;18/05/2016 15:16;18/05/2016 15:19
592772;Orgânico;Qualificado;180;10;18/05/2016 14:55;21/05/2016 12:25
592745;Google;Apresentação;85;0;18/05/2016 14:14;18/05/2016 14:16
592736;Orgânico;Qualificado;100;0;18/05/2016 13:40;19/05/2016 11:22
592728;Orgânico;Lead Ruim;200;0;18/05/2016 13:24;18/05/2016 13:30
592726;Google;Apresentação;110;0;18/05/2016 13:22;20/06/2016 10:46
592698;Orgânico;Qualificado;90;30;18/05/2016 12:46;18/05/2016 12:54
592692;Orgânico;Apresentação;100;0;18/05/2016 12:42;18/05/2016 13:22
592664;Google;Lead Ruim;90;0;18/05/2016 12:02;18/05/2016 12:53
592654;Google;Não Elegível;110;0;18/05/2016 11:53;18/05/2016 11:57
592628;Google;Fechado;330;0;18/05/2016 11:28;18/05/2016 11:42
592625;Orgânico;Qualificado;130;0;18/05/2016 11:24;18/05/2016 11:31
592599;Google;Não Elegível;95;0;18/05/2016 10:56;18/05/2016 11:05
592598;Google;Qualificado;125;0;18/05/2016 10:55;18/05/2016 11:53
592590;Google;Lead Ruim;50;0;18/05/2016 10:48;18/05/2016 10:58
592589;Orgânico;Qualificado;60;10;18/05/2016 10:48;18/05/2016 10:59
592556;Google;Amostras;80;0;18/05/2016 10:13;18/05/2016 10:27
592530;Google;Qualificado;155;0;18/05/2016 09:50;18/05/2016 09:57
592525;Google;Qualificado;110;0;18/05/2016 09:46;18/05/2016 09:57
592524;Google;Lead Ruim;60;0;18/05/2016 09:45;18/05/2016 10:06
592505;Google;Qualificado;105;0;18/05/2016 09:33;18/05/2016 09:38
592484;Google;Qualificado;70;0;18/05/2016 09:15;18/05/2016 09:49
592449;Google;Amostras;60;0;18/05/2016 08:47;18/05/2016 09:00
592438;Google;Qualificado;160;0;18/05/2016 08:36;18/05/2016 08:57
592426;Google;Não Elegível;70;0;18/05/2016 08:24;18/05/2016 08:28
592415;Google;Qualificado;110;10;18/05/2016 08:07;18/05/2016 08:13
592414;Orgânico;Qualificado;110;0;18/05/2016 08:07;18/05/2016 08:09
592408;Google;Qualificado;80;0;18/05/2016 07:59;18/05/2016 08:04
592406;Orgânico;Apresentação;230;0;18/05/2016 07:58;18/05/2016 08:02
592384;Orgânico;Apresentação;90;0;18/05/2016 07:36;25/07/2016 06:22
592374;Orgânico;Apresentação;150;0;18/05/2016 07:27;18/05/2016 07:41
592358;Orgânico;Apresentação;110;0;18/05/2016 07:10;18/05/2016 07:20
592340;Orgânico;Qualificado;150;0;18/05/2016 06:55;18/05/2016 07:10
592321;Orgânico;Apresentação;120;0;18/05/2016 06:47;18/05/2016 06:59
592316;Google;Lead Ruim;90;0;18/05/2016 06:45;18/05/2016 07:07
592314;Google;Qualificado;137;0;18/05/2016 06:44;18/05/2016 06:49
592306;Orgânico;Apresentação;100;0;18/05/2016 06:40;18/05/2016 06:51
592297;Google;Não Elegível;130;0;18/05/2016 06:29;18/05/2016 06:44
592289;Indicação;Qualificado;20;20;18/05/2016 06:25;
592231;Orgânico;Apresentação;140;0;18/05/2016 05:45;20/05/2016 05:34
592208;Orgânico;Lead Ruim;80;0;18/05/2016 05:28;18/05/2016 05:30
592207;Google;Lead Ruim;50;0;18/05/2016 05:27;18/05/2016 06:02
592201;Google;Fechado;135;0;18/05/2016 05:16;18/05/2016 05:17
592198;Google;Qualificado;85;0;18/05/2016 05:13;18/05/2016 05:20
592170;Google;Qualificado;170;30;18/05/2016 04:51;18/05/2016 04:52
592160;Orgânico;Apresentação;130;0;18/05/2016 04:40;18/05/2016 04:51
592130;Google;Qualificado;105;0;18/05/2016 03:51;18/05/2016 03:54
592122;Orgânico;Qualificado;90;0;18/05/2016 03:34;18/05/2016 03:41
592113;Orgânico;Qualificado;140;0;18/05/2016 03:24;18/05/2016 05:52
592101;Google;Lead Ruim;80;0;18/05/2016 02:46;18/05/2016 02:47
592100;Google;Qualificado;85;0;18/05/2016 02:40;18/05/2016 02:53
592087;Orgânico;Fechado;180;0;18/05/2016 01:32;20/05/2016 02:30
591990;Orgânico;Qualificado;290;60;17/05/2016 16:32;17/05/2016 16:35
591937;Orgânico;Fechado;260;0;17/05/2016 14:32;13/07/2016 15:46
591923;Google;Apresentação;125;0;17/05/2016 14:12;17/05/2016 14:17
591909;Orgânico;Qualificado;180;0;17/05/2016 14:00;17/05/2016 14:07
591908;Orgânico;Qualificado;160;30;17/05/2016 13:59;17/05/2016 14:01
591837;Google;Qualificado;100;0;17/05/2016 12:25;17/05/2016 12:32
591831;Google;Apresentação;265;0;17/05/2016 12:20;17/05/2016 12:32
591812;Orgânico;Lead Ruim;50;0;17/05/2016 12:06;17/05/2016 12:22
591807;Orgânico;Amostras;140;0;17/05/2016 11:59;17/05/2016 12:05
591805;Google;Lead Ruim;140;0;17/05/2016 11:56;04/07/2016 05:57
591793;Indicação;Fechado;405;0;17/05/2016 11:37;
591788;Google;Amostras;80;0;17/05/2016 11:33;17/05/2016 11:44
591765;Google;Apresentação;70;0;17/05/2016 11:18;17/05/2016 11:35
591756;Google;Amostras;80;0;17/05/2016 11:09;17/05/2016 11:16
591722;Orgânico;Qualificado;150;0;17/05/2016 10:38;17/05/2016 10:52
591718;Orgânico;Qualificado;405;10;17/05/2016 10:35;18/05/2016 05:09
591717;Google;Qualificado;60;0;17/05/2016 10:33;17/05/2016 10:37
591695;Google;Lead Ruim;110;0;17/05/2016 10:19;17/05/2016 10:36
591682;Orgânico;Não Elegível;215;0;17/05/2016 10:09;27/05/2016 07:27
591662;Google;Não Elegível;50;0;17/05/2016 09:47;17/05/2016 09:51
591657;Orgânico;Apresentação;80;0;17/05/2016 09:44;17/05/2016 09:53
591654;Google;Lead Ruim;100;0;17/05/2016 09:41;17/05/2016 10:03
591639;Orgânico;Lead Ruim;70;0;17/05/2016 09:26;17/05/2016 09:29
591620;Indicação;Fechado;200;0;17/05/2016 09:10;
591612;Google;Qualificado;180;0;17/05/2016 09:04;17/05/2016 09:09
591606;Google;Lead Ruim;170;0;17/05/2016 09:00;01/06/2016 10:52
591603;Google;Lead Ruim;60;0;17/05/2016 08:56;17/05/2016 09:14
591602;Google;Qualificado;115;0;17/05/2016 08:55;17/05/2016 09:01
591598;Google;Lead Ruim;70;0;17/05/2016 08:51;17/05/2016 08:54
591596;Google;Apresentação;160;0;17/05/2016 08:50;17/05/2016 08:58
591572;Google;Qualificado;130;0;17/05/2016 08:28;17/05/2016 08:31
591543;Orgânico;Apresentação;190;0;17/05/2016 07:57;17/05/2016 08:40
591536;Indicação;Fechado;0;0;17/05/2016 07:46;
591535;Orgânico;Lead Ruim;130;0;17/05/2016 07:46;17/05/2016 07:52
591532;Orgânico;Lead Ruim;80;0;17/05/2016 07:40;17/05/2016 07:48
591526;Google;Lead Ruim;70;0;17/05/2016 07:36;17/05/2016 08:01
591521;Google;Lead Ruim;60;0;17/05/2016 07:34;17/05/2016 07:56
591474;Orgânico;Lead Ruim;160;0;17/05/2016 06:52;17/05/2016 06:57
591473;Google;Apresentação;90;0;17/05/2016 06:52;17/05/2016 07:00
591471;Google;Não Elegível;75;0;17/05/2016 06:51;17/05/2016 06:57
591462;Google;Qualificado;205;0;17/05/2016 06:43;17/05/2016 07:17
591460;Indicação;Fechado;20;0;17/05/2016 06:41;
591439;Orgânico;Apresentação;335;0;17/05/2016 06:24;17/05/2016 06:30
591418;Indicação;Qualificado;-10;0;17/05/2016 06:10;
591415;Orgânico;Amostras;285;0;17/05/2016 06:09;17/05/2016 06:14
591384;Orgânico;Apresentação;140;0;17/05/2016 05:43;17/05/2016 05:53
591346;Google;Fechado;160;0;17/05/2016 05:10;17/05/2016 05:17
591333;Orgânico;Apresentação;140;0;17/05/2016 04:57;17/05/2016 05:21
591315;Google;Amostras;190;0;17/05/2016 04:42;18/05/2016 10:59
591313;Google;Qualificado;285;30;17/05/2016 04:40;17/05/2016 04:42
591233;Orgânico;Apresentação;60;0;16/05/2016 20:42;16/05/2016 20:44
591215;Google;Fechado;180;0;16/05/2016 19:15;16/05/2016 19:35
591204;Orgânico;Apresentação;155;0;16/05/2016 18:48;17/05/2016 18:12
591116;Google;Apresentação;130;0;16/05/2016 15:13;05/06/2016 14:44
591106;Orgânico;Qualificado;100;0;16/05/2016 14:54;16/05/2016 14:57
591098;Orgânico;Fechado;310;0;16/05/2016 14:49;16/05/2016 14:55
591029;Orgânico;Qualificado;120;10;16/05/2016 12:56;16/05/2016 12:59
590977;Google;Lead Ruim;60;0;16/05/2016 11:34;16/05/2016 11:42
590944;Indicação;Qualificado;205;80;16/05/2016 11:01;
590918;Google;Apresentação;95;0;16/05/2016 10:34;16/05/2016 10:48
590914;Indicação;Fechado;45;0;16/05/2016 10:28;
590900;Orgânico;Qualificado;80;0;16/05/2016 10:13;16/05/2016 10:26
590849;Google;Qualificado;105;0;16/05/2016 09:36;16/05/2016 09:44
590847;Orgânico;Lead Ruim;90;0;16/05/2016 09:36;16/05/2016 10:06
590817;Indicação;Fechado;0;0;16/05/2016 09:10;
590782;Orgânico;Qualificado;130;0;16/05/2016 08:28;16/05/2016 08:39
590757;Google;Qualificado;125;0;16/05/2016 08:01;16/05/2016 08:03
590747;Google;Apresentação;110;0;16/05/2016 07:49;16/05/2016 07:52
590733;Google;Amostras;145;0;16/05/2016 07:42;16/05/2016 07:50
590729;Google;Não Elegível;100;0;16/05/2016 07:39;16/05/2016 07:55
590717;Orgânico;Amostras;165;0;16/05/2016 07:30;16/05/2016 07:42
590716;Google;Qualificado;130;0;16/05/2016 07:29;16/05/2016 07:33
590705;Google;Apresentação;160;0;16/05/2016 07:23;16/05/2016 07:25
590700;Orgânico;Lead Ruim;100;0;16/05/2016 07:19;16/05/2016 07:23
590689;Orgânico;Apresentação;170;0;16/05/2016 07:14;16/05/2016 07:17
590676;Google;Lead Ruim;100;0;16/05/2016 07:06;16/05/2016 07:32
590668;Google;Qualificado;100;0;16/05/2016 07:02;16/05/2016 07:17
590626;Google;Apresentação;140;0;16/05/2016 06:33;16/05/2016 10:27
590623;Orgânico;Qualificado;120;0;16/05/2016 06:29;16/05/2016 06:33
590620;Google;Apresentação;270;0;16/05/2016 06:26;24/05/2016 05:29
590608;Google;Qualificado;180;0;16/05/2016 06:21;16/05/2016 06:35
590607;Google;Apresentação;115;0;16/05/2016 06:20;16/05/2016 06:22
590600;Orgânico;Apresentação;180;0;16/05/2016 06:18;16/06/2016 06:48
590595;Orgânico;Perdido;80;0;16/05/2016 06:15;16/05/2016 07:42
590559;Google;Lead Ruim;90;0;16/05/2016 05:51;16/05/2016 06:03
590549;Google;Qualificado;80;0;16/05/2016 05:44;16/05/2016 06:07
590527;Google;Qualificado;60;0;16/05/2016 05:29;16/05/2016 05:40
590526;Google;Apresentação;80;0;16/05/2016 05:28;16/05/2016 05:30
590504;Google;Lead Ruim;70;0;16/05/2016 05:01;16/05/2016 05:45
590474;Google;Amostras;150;0;16/05/2016 04:06;16/05/2016 04:11
590469;Orgânico;Qualificado;250;20;16/05/2016 04:02;16/05/2016 04:17
590417;Orgânico;Amostras;110;0;15/05/2016 21:01;16/05/2016 10:23
590389;Orgânico;Apresentação;300;0;15/05/2016 18:59;15/05/2016 19:16
590388;Orgânico;Qualificado;100;0;15/05/2016 18:56;15/05/2016 19:02
590371;Google;Amostras;80;0;15/05/2016 18:03;15/05/2016 18:07
590360;Orgânico;Interessado;100;0;15/05/2016 17:54;15/05/2016 17:59
590357;Orgânico;Apresentação;260;0;15/05/2016 17:52;15/05/2016 18:00
590341;Google;Apresentação;90;0;15/05/2016 17:10;15/05/2016 17:15
590326;Orgânico;Amostras;60;0;15/05/2016 16:47;15/05/2016 16:48
590318;Google;Apresentação;70;0;15/05/2016 16:31;15/05/2016 16:37
590281;Google;Qualificado;95;0;15/05/2016 15:14;15/05/2016 15:16
590263;Google;Fechado;265;0;15/05/2016 14:37;15/05/2016 14:37
590261;Google;Perdido;90;0;15/05/2016 14:33;15/05/2016 14:45
590250;Google;Qualificado;135;0;15/05/2016 14:19;15/05/2016 14:29
590247;Orgânico;Lead Ruim;90;0;15/05/2016 14:17;15/05/2016 14:18
590239;Google;Amostras;70;0;15/05/2016 14:10;15/05/2016 14:10
590238;Google;Qualificado;125;10;15/05/2016 14:08;15/05/2016 14:11
590222;Google;Qualificado;85;0;15/05/2016 13:40;15/05/2016 13:43
590200;Google;Fechado;150;0;15/05/2016 12:56;18/06/2016 09:35
590182;Google;Lead Ruim;165;0;15/05/2016 12:31;15/05/2016 12:32
590171;Google;Amostras;70;0;15/05/2016 12:09;15/05/2016 12:11
590168;Google;Amostras;60;0;15/05/2016 12:05;15/05/2016 12:11
590167;Orgânico;Qualificado;220;0;15/05/2016 12:05;15/05/2016 12:51
590156;Orgânico;Amostras;120;0;15/05/2016 11:42;15/05/2016 11:50
590140;Orgânico;Fechado;120;0;15/05/2016 11:12;15/05/2016 11:36
590134;Google;Qualificado;60;0;15/05/2016 10:53;15/05/2016 11:06
590119;Orgânico;Lead Ruim;50;0;15/05/2016 10:30;15/05/2016 10:36
590115;Google;Lead Ruim;65;0;15/05/2016 10:23;15/05/2016 10:23
590107;Google;Qualificado;125;10;15/05/2016 10:14;15/05/2016 10:14
590095;Orgânico;Qualificado;170;0;15/05/2016 09:59;15/05/2016 10:46
590082;Google;Qualificado;100;30;15/05/2016 09:40;15/05/2016 10:15
590066;Google;Qualificado;60;0;15/05/2016 09:07;15/05/2016 09:38
590065;Google;Apresentação;80;0;15/05/2016 09:07;15/05/2016 09:08
590004;Orgânico;Lead Ruim;60;0;15/05/2016 07:35;15/05/2016 07:42
589957;Google;Qualificado;90;0;15/05/2016 06:25;15/05/2016 06:32
589866;Google;Não Elegível;75;0;15/05/2016 04:01;15/05/2016 04:09
589850;Orgânico;Apresentação;200;0;15/05/2016 03:18;15/05/2016 03:25
589846;Google;Qualificado;220;50;15/05/2016 03:14;15/05/2016 03:14
589789;Orgânico;Fechado;160;0;14/05/2016 18:52;17/05/2016 07:37
589754;Orgânico;Apresentação;235;0;14/05/2016 16:58;14/05/2016 16:59
589731;Orgânico;Apresentação;120;0;14/05/2016 16:03;08/08/2016 05:39
589730;Google;Fechado;489;0;14/05/2016 16:02;14/05/2016 16:02
589699;Google;Não Elegível;115;0;14/05/2016 14:51;14/05/2016 14:54
589696;Google;Qualificado;215;0;14/05/2016 14:42;14/05/2016 14:48
589653;Google;Qualificado;90;0;14/05/2016 13:31;14/05/2016 13:34
589639;Google;Amostras;90;0;14/05/2016 12:57;14/05/2016 12:57
589611;Google;Apresentação;100;0;14/05/2016 12:06;14/05/2016 12:37
589598;Orgânico;Lead Ruim;90;0;14/05/2016 11:46;14/05/2016 11:48
